  1.0000000e+000  9.0789174e-004
  9.8036631e-001  4.3815956e-003
  9.6074018e-001  7.6835944e-003
  9.4112920e-001  1.0913075e-002
  9.2154090e-001  1.4138714e-002
  9.0198286e-001  1.7406151e-002
  8.8246260e-001  2.0744220e-002
  8.6298766e-001  2.4170041e-002
  8.4356553e-001  2.7693046e-002
  8.2420372e-001  3.1318046e-002
  8.0490968e-001  3.5047457e-002
  7.8569085e-001  3.8882781e-002
  7.6655464e-001  4.2825482e-002
  7.4750842e-001  4.6877343e-002
  7.2855955e-001  5.1040439e-002
  7.0971532e-001  5.5316800e-002
  6.9098301e-001  5.9707893e-002
  6.7236982e-001  6.4213968e-002
  6.5388294e-001  6.8833378e-002
  6.3552950e-001  7.3561916e-002
  6.1731657e-001  7.8392219e-002
  5.9925117e-001  8.3313291e-002
  5.8134026e-001  8.8310170e-002
  5.6359076e-001  9.3363744e-002
  5.4600950e-001  9.8450752e-002
  5.2860326e-001  1.0354393e-001
  5.1137876e-001  1.0861236e-001
  4.9434263e-001  1.1362188e-001
  4.7750144e-001  1.1853575e-001
  4.6086168e-001  1.2331528e-001
  4.4442977e-001  1.2792063e-001
  4.2821204e-001  1.3231165e-001
  4.1221475e-001  1.3644866e-001
  3.9644406e-001  1.4029333e-001
  3.8090605e-001  1.4380946e-001
  3.6560672e-001  1.4696372e-001
  3.5055195e-001  1.4972631e-001
  3.3574756e-001  1.5207153e-001
  3.2119925e-001  1.5397823e-001
  3.0691264e-001  1.5543017e-001
  2.9289322e-001  1.5641623e-001
  2.7914640e-001  1.5693051e-001
  2.6567749e-001  1.5697228e-001
  2.5249167e-001  1.5654587e-001
  2.3959403e-001  1.5566041e-001
  2.2698955e-001  1.5432948e-001
  2.1468307e-001  1.5257069e-001
  2.0267935e-001  1.5040519e-001
  1.9098301e-001  1.4785713e-001
  1.7959856e-001  1.4495306e-001
  1.6853039e-001  1.4172138e-001
  1.5778277e-001  1.3819171e-001
  1.4735984e-001  1.3439433e-001
  1.3726561e-001  1.3035959e-001
  1.2750399e-001  1.2611746e-001
  1.1807874e-001  1.2169699e-001
  1.0899348e-001  1.1712598e-001
  1.0025172e-001  1.1243056e-001
  9.1856826e-002  1.0763497e-001
  8.3812043e-002  1.0276132e-001
  7.6120467e-002  9.7829477e-002
  6.8785065e-002  9.2856948e-002
  6.1808664e-002  8.7858896e-002
  5.5193954e-002  8.2848170e-002
  4.8943484e-002  7.7835389e-002
  4.3059664e-002  7.2829074e-002
  3.7544764e-002  6.7835809e-002
  3.2400908e-002  6.2860417e-002
  2.7630080e-002  5.7906169e-002
  2.3234119e-002  5.2974981e-002
  1.9214720e-002  4.8067623e-002
  1.5573432e-002  4.3183916e-002
  1.2311659e-002  3.8322919e-002
  9.4306596e-003  3.3483093e-002
  6.9315430e-003  2.8662449e-002
  4.8152733e-003  2.3858675e-002
  3.0826663e-003  1.9069234e-002
  1.7343898e-003  1.4291440e-002
  7.7096376e-004  9.5225218e-003
  1.9275952e-004  4.7596575e-003
  0.0000000e+000 -0.0000000e+000
  1.9275952e-004 -4.3146143e-003
  7.7096376e-004 -8.6280163e-003
  1.7343898e-003 -1.2938745e-002
  3.0826663e-003 -1.7245533e-002
  4.8152733e-003 -2.1547391e-002
  6.9315430e-003 -2.5843667e-002
  9.4306596e-003 -3.0134083e-002
  1.2311659e-002 -3.4418748e-002
  1.5573432e-002 -3.8698136e-002
  1.9214720e-002 -4.2973030e-002
  2.3234119e-002 -4.7244444e-002
  2.7630080e-002 -5.1513503e-002
  3.2400908e-002 -5.5781305e-002
  3.7544764e-002 -6.0048758e-002
  4.3059664e-002 -6.4316402e-002
  4.8943484e-002 -6.8584213e-002
  5.5193954e-002 -7.2851415e-002
  6.1808664e-002 -7.7116285e-002
  6.8785065e-002 -8.1375974e-002
  7.6120467e-002 -8.5626344e-002
  8.3812043e-002 -8.9861828e-002
  9.1856826e-002 -9.4075316e-002
  1.0025172e-001 -9.8258078e-002
  1.0899348e-001 -1.0239972e-001
  1.1807874e-001 -1.0648817e-001
  1.2750399e-001 -1.1050972e-001
  1.3726561e-001 -1.1444908e-001
  1.4735984e-001 -1.1828949e-001
  1.5778277e-001 -1.2201284e-001
  1.6853039e-001 -1.2559984e-001
  1.7959856e-001 -1.2903019e-001
  1.9098301e-001 -1.3228277e-001
  2.0267935e-001 -1.3533589e-001
  2.1468307e-001 -1.3816747e-001
  2.2698955e-001 -1.4075530e-001
  2.3959403e-001 -1.4307725e-001
  2.5249167e-001 -1.4511152e-001
  2.6567749e-001 -1.4683688e-001
  2.7914640e-001 -1.4823289e-001
  2.9289322e-001 -1.4928019e-001
  3.0691264e-001 -1.4996071e-001
  3.2119925e-001 -1.5025795e-001
  3.3574756e-001 -1.5015727e-001
  3.5055195e-001 -1.4964618e-001
  3.6560672e-001 -1.4871464e-001
  3.8090605e-001 -1.4735541e-001
  3.9644406e-001 -1.4556438e-001
  4.1221475e-001 -1.4334094e-001
  4.2821204e-001 -1.4068837e-001
  4.4442977e-001 -1.3761413e-001
  4.6086168e-001 -1.3413026e-001
  4.7750144e-001 -1.3025364e-001
  4.9434263e-001 -1.2600624e-001
  5.1137876e-001 -1.2141528e-001
  5.2860326e-001 -1.1651322e-001
  5.4600950e-001 -1.1133773e-001
  5.6359076e-001 -1.0593136e-001
  5.8134026e-001 -1.0034112e-001
  5.9925117e-001 -9.4617770e-002
  6.1731657e-001 -8.8814924e-002
  6.3552950e-001 -8.2987905e-002
  6.5388294e-001 -7.7192340e-002
  6.7236982e-001 -7.1482548e-002
  6.9098301e-001 -6.5909723e-002
  7.0971532e-001 -6.0519968e-002
  7.2855955e-001 -5.5352243e-002
  7.4750842e-001 -5.0436315e-002
  7.6655464e-001 -4.5790827e-002
  7.8569085e-001 -4.1421599e-002
  8.0490968e-001 -3.7320353e-002
  8.2420372e-001 -3.3463999e-002
  8.4356553e-001 -2.9814732e-002
  8.6298766e-001 -2.6321121e-002
  8.8246260e-001 -2.2920457e-002
  9.0198286e-001 -1.9542603e-002
  9.2154090e-001 -1.6115613e-002
  9.4112920e-001 -1.2573367e-002
  9.6074018e-001 -8.8655097e-003
  9.8036631e-001 -4.9699101e-003
  1.0000000e+000 -9.0789174e-004
