NACA0018
     1.000000    0.001890
     0.990963    0.003781
     0.975941    0.006879
     0.959097    0.010287
     0.940497    0.013970
     0.920341    0.017871
     0.898921    0.021917
     0.876552    0.026036
     0.853516    0.030168
     0.830030    0.034267
     0.806252    0.038304
     0.782291    0.042258
     0.758219    0.046114
     0.734087    0.049864
     0.709929    0.053499
     0.685773    0.057013
     0.661638    0.060400
     0.637543    0.063653
     0.613505    0.066764
     0.589538    0.069726
     0.565657    0.072531
     0.541879    0.075170
     0.518219    0.077632
     0.494693    0.079908
     0.471321    0.081986
     0.448120    0.083855
     0.425113    0.085502
     0.402324    0.086914
     0.379780    0.088079
     0.357513    0.088983
     0.335560    0.089614
     0.313968    0.089959
     0.292787    0.090009
     0.272083    0.089754
     0.251929    0.089190
     0.232411    0.088317
     0.213623    0.087141
     0.195662    0.085677
     0.178623    0.083946
     0.162588    0.081978
     0.147615    0.079809
     0.133734    0.077476
     0.120944    0.075017
     0.109215    0.072468
     0.098493    0.069857
     0.088709    0.067209
     0.079787    0.064542
     0.071648    0.061867
     0.064216    0.059193
     0.057421    0.056523
     0.051199    0.053860
     0.045492    0.051203
     0.040252    0.048549
     0.035436    0.045896
     0.031007    0.043240
     0.026936    0.040576
     0.023196    0.037899
     0.019768    0.035206
     0.016636    0.032492
     0.013788    0.029753
     0.011215    0.026987
     0.008913    0.024192
     0.006879    0.021368
     0.005113    0.018518
     0.003613    0.015648
     0.002381    0.012767
     0.001413    0.009884
     0.000705    0.007015
     0.000247    0.004174
     0.000027    0.001376
     0.000027   -0.001376
     0.000247   -0.004174
     0.000705   -0.007015
     0.001413   -0.009884
     0.002381   -0.012767
     0.003613   -0.015648
     0.005113   -0.018518
     0.006879   -0.021368
     0.008913   -0.024192
     0.011215   -0.026987
     0.013788   -0.029753
     0.016636   -0.032492
     0.019768   -0.035206
     0.023196   -0.037899
     0.026936   -0.040576
     0.031007   -0.043240
     0.035436   -0.045896
     0.040252   -0.048549
     0.045492   -0.051203
     0.051199   -0.053860
     0.057421   -0.056523
     0.064216   -0.059193
     0.071648   -0.061867
     0.079787   -0.064542
     0.088709   -0.067209
     0.098493   -0.069857
     0.109215   -0.072468
     0.120944   -0.075017
     0.133734   -0.077476
     0.147615   -0.079809
     0.162588   -0.081978
     0.178623   -0.083946
     0.195662   -0.085677
     0.213623   -0.087141
     0.232411   -0.088317
     0.251929   -0.089190
     0.272083   -0.089754
     0.292788   -0.090009
     0.313968   -0.089959
     0.335561   -0.089614
     0.357513   -0.088983
     0.379780   -0.088079
     0.402324   -0.086914
     0.425113   -0.085502
     0.448121   -0.083855
     0.471321   -0.081986
     0.494694   -0.079908
     0.518219   -0.077632
     0.541880   -0.075170
     0.565658   -0.072531
     0.589538   -0.069726
     0.613505   -0.066764
     0.637544   -0.063653
     0.661638   -0.060400
     0.685773   -0.057013
     0.709930   -0.053499
     0.734087   -0.049864
     0.758219   -0.046114
     0.782291   -0.042258
     0.806252   -0.038304
     0.830030   -0.034267
     0.853516   -0.030168
     0.876552   -0.026036
     0.898921   -0.021917
     0.920341   -0.017871
     0.940497   -0.013970
     0.959097   -0.010287
     0.975941   -0.006879
     0.990964   -0.003781
     1.000000   -0.001890
