  1.0000000e+000  1.5587603e-003
  9.8036631e-001  4.7618838e-003
  9.6074018e-001  7.8578462e-003
  9.4112920e-001  1.0916813e-002
  9.2154090e-001  1.4000496e-002
  9.0198286e-001  1.7160178e-002
  8.8246260e-001  2.0435670e-002
  8.6298766e-001  2.3855018e-002
  8.4356553e-001  2.7434846e-002
  8.2420372e-001  3.1181170e-002
  8.0490968e-001  3.5090571e-002
  7.8569085e-001  3.9151595e-002
  7.6655464e-001  4.3346277e-002
  7.4750842e-001  4.7651698e-002
  7.2855955e-001  5.2041497e-002
  7.0971532e-001  5.6487280e-002
  6.9098301e-001  6.0959874e-002
  6.7236982e-001  6.5430393e-002
  6.5388294e-001  6.9871109e-002
  6.3552950e-001  7.4256102e-002
  6.1731657e-001  7.8561717e-002
  5.9925117e-001  8.2766814e-002
  5.8134026e-001  8.6852855e-002
  5.6359076e-001  9.0803833e-002
  5.4600950e-001  9.4606086e-002
  5.2860326e-001  9.8248022e-002
  5.1137876e-001  1.0171977e-001
  4.9434263e-001  1.0501283e-001
  4.7750144e-001  1.0811967e-001
  4.6086168e-001  1.1103341e-001
  4.4442977e-001  1.1374746e-001
  4.2821204e-001  1.1625532e-001
  4.1221475e-001  1.1855034e-001
  3.9644406e-001  1.2062563e-001
  3.8090605e-001  1.2247401e-001
  3.6560672e-001  1.2408803e-001
  3.5055195e-001  1.2546011e-001
  3.3574756e-001  1.2658263e-001
  3.2119925e-001  1.2744820e-001
  3.0691264e-001  1.2804989e-001
  2.9289322e-001  1.2838143e-001
  2.7914640e-001  1.2843757e-001
  2.6567749e-001  1.2821428e-001
  2.5249167e-001  1.2770901e-001
  2.3959403e-001  1.2692088e-001
  2.2698955e-001  1.2585089e-001
  2.1468307e-001  1.2450198e-001
  2.0267935e-001  1.2287917e-001
  1.9098301e-001  1.2098949e-001
  1.7959856e-001  1.1884198e-001
  1.6853039e-001  1.1644757e-001
  1.5778277e-001  1.1381895e-001
  1.4735984e-001  1.1097033e-001
  1.3726561e-001  1.0791724e-001
  1.2750399e-001  1.0467623e-001
  1.1807874e-001  1.0126465e-001
  1.0899348e-001  9.7700265e-002
  1.0025172e-001  9.4001031e-002
  9.1856826e-002  9.0184771e-002
  8.3812043e-002  8.6268908e-002
  7.6120467e-002  8.2270216e-002
  6.8785065e-002  7.8204594e-002
  6.1808664e-002  7.4086876e-002
  5.5193954e-002  6.9930679e-002
  4.8943484e-002  6.5748279e-002
  4.3059664e-002  6.1550535e-002
  3.7544764e-002  5.7346843e-002
  3.2400908e-002  5.3145125e-002
  2.7630080e-002  4.8951850e-002
  2.3234119e-002  4.4772078e-002
  1.9214720e-002  4.0609534e-002
  1.5573432e-002  3.6466693e-002
  1.2311659e-002  3.2344882e-002
  9.4306596e-003  2.8244393e-002
  6.9315430e-003  2.4164601e-002
  4.8152733e-003  2.0104082e-002
  3.0826663e-003  1.6060736e-002
  1.7343898e-003  1.2031906e-002
  7.7096376e-004  8.0144926e-003
  1.9275952e-004  4.0050712e-003
  0.0000000e+000 -0.0000000e+000
  1.9275952e-004 -3.8481964e-003
  7.7096376e-004 -7.7021335e-003
  1.7343898e-003 -1.1566852e-002
  3.0826663e-003 -1.5447191e-002
  4.8152733e-003 -1.9347684e-002
  6.9315430e-003 -2.3272443e-002
  9.4306596e-003 -2.7225039e-002
  1.2311659e-002 -3.1208367e-002
  1.5573432e-002 -3.5224510e-002
  1.9214720e-002 -3.9274592e-002
  2.3234119e-002 -4.3358619e-002
  2.7630080e-002 -4.7475326e-002
  3.2400908e-002 -5.1622020e-002
  3.7544764e-002 -5.5794429e-002
  4.3059664e-002 -5.9986562e-002
  4.8943484e-002 -6.4190590e-002
  5.5193954e-002 -6.8396741e-002
  6.1808664e-002 -7.2593233e-002
  6.8785065e-002 -7.6766240e-002
  7.6120467e-002 -8.0899897e-002
  8.3812043e-002 -8.4976354e-002
  9.1856826e-002 -8.8975880e-002
  1.0025172e-001 -9.2877021e-002
  1.0899348e-001 -9.6656810e-002
  1.1807874e-001 -1.0029104e-001
  1.2750399e-001 -1.0375456e-001
  1.3726561e-001 -1.0702169e-001
  1.4735984e-001 -1.1006658e-001
  1.5778277e-001 -1.1286370e-001
  1.6853039e-001 -1.1538829e-001
  1.7959856e-001 -1.1761689e-001
  1.9098301e-001 -1.1952777e-001
  2.0267935e-001 -1.2110150e-001
  2.1468307e-001 -1.2232138e-001
  2.2698955e-001 -1.2317386e-001
  2.3959403e-001 -1.2364896e-001
  2.5249167e-001 -1.2374060e-001
  2.6567749e-001 -1.2344679e-001
  2.7914640e-001 -1.2276987e-001
  2.9289322e-001 -1.2171657e-001
  3.0691264e-001 -1.2029793e-001
  3.2119925e-001 -1.1852925e-001
  3.3574756e-001 -1.1642981e-001
  3.5055195e-001 -1.1402253e-001
  3.6560672e-001 -1.1133359e-001
  3.8090605e-001 -1.0839188e-001
  3.9644406e-001 -1.0522841e-001
  4.1221475e-001 -1.0187565e-001
  4.2821204e-001 -9.8366887e-002
  4.4442977e-001 -9.4735443e-002
  4.6086168e-001 -9.1014009e-002
  4.7750144e-001 -8.7233929e-002
  4.9434263e-001 -8.3424556e-002
  5.1137876e-001 -7.9612675e-002
  5.2860326e-001 -7.5822007e-002
  5.4600950e-001 -7.2072834e-002
  5.6359076e-001 -6.8381733e-002
  5.8134026e-001 -6.4761464e-002
  5.9925117e-001 -6.1220989e-002
  6.1731657e-001 -5.7765647e-002
  6.3552950e-001 -5.4397464e-002
  6.5388294e-001 -5.1115599e-002
  6.7236982e-001 -4.7916895e-002
  6.9098301e-001 -4.4796521e-002
  7.0971532e-001 -4.1748660e-002
  7.2855955e-001 -3.8767206e-002
  7.4750842e-001 -3.5846423e-002
  7.6655464e-001 -3.2981501e-002
  7.8569085e-001 -3.0168954e-002
  8.0490968e-001 -2.7406790e-002
  8.2420372e-001 -2.4694386e-002
  8.4356553e-001 -2.2031980e-002
  8.6298766e-001 -1.9419722e-002
  8.8246260e-001 -1.6856206e-002
  9.0198286e-001 -1.4336401e-002
  9.2154090e-001 -1.1848936e-002
  9.4112920e-001 -9.3726541e-003
  9.6074018e-001 -6.8724184e-003
  9.8036631e-001 -4.2941021e-003
  1.0000000e+000 -1.5587603e-003
