  1.0000000e+000  4.9513689e-004
  9.8036631e-001  3.1956847e-003
  9.6074018e-001  6.2199551e-003
  9.4112920e-001  9.5170048e-003
  9.2154090e-001  1.3059662e-002
  9.0198286e-001  1.6836178e-002
  8.8246260e-001  2.0843417e-002
  8.6298766e-001  2.5081470e-002
  8.4356553e-001  2.9549566e-002
  8.2420372e-001  3.4243141e-002
  8.0490968e-001  3.9151911e-002
  7.8569085e-001  4.4258823e-002
  7.6655464e-001  4.9539716e-002
  7.4750842e-001  5.4963577e-002
  7.2855955e-001  6.0493243e-002
  7.0971532e-001  6.6086430e-002
  6.9098301e-001  7.1696998e-002
  6.7236982e-001  7.7276317e-002
  6.5388294e-001  8.2774694e-002
  6.3552950e-001  8.8142748e-002
  6.1731657e-001  9.3332710e-002
  5.9925117e-001  9.8299579e-002
  5.8134026e-001  1.0300212e-001
  5.6359076e-001  1.0740365e-001
  5.4600950e-001  1.1147267e-001
  5.2860326e-001  1.1518328e-001
  5.1137876e-001  1.1851536e-001
  4.9434263e-001  1.2145461e-001
  4.7750144e-001  1.2399245e-001
  4.6086168e-001  1.2612575e-001
  4.4442977e-001  1.2785639e-001
  4.2821204e-001  1.2919085e-001
  4.1221475e-001  1.3013959e-001
  3.9644406e-001  1.3071653e-001
  3.8090605e-001  1.3093836e-001
  3.6560672e-001  1.3082398e-001
  3.5055195e-001  1.3039386e-001
  3.3574756e-001  1.2966949e-001
  3.2119925e-001  1.2867287e-001
  3.0691264e-001  1.2742603e-001
  2.9289322e-001  1.2595060e-001
  2.7914640e-001  1.2426750e-001
  2.6567749e-001  1.2239666e-001
  2.5249167e-001  1.2035679e-001
  2.3959403e-001  1.1816521e-001
  2.2698955e-001  1.1583783e-001
  2.1468307e-001  1.1338902e-001
  2.0267935e-001  1.1083165e-001
  1.9098301e-001  1.0817717e-001
  1.7959856e-001  1.0543559e-001
  1.6853039e-001  1.0261565e-001
  1.5778277e-001  9.9724896e-002
  1.4735984e-001  9.6769822e-002
  1.3726561e-001  9.3755973e-002
  1.2750399e-001  9.0688087e-002
  1.1807874e-001  8.7570212e-002
  1.0899348e-001  8.4405827e-002
  1.0025172e-001  8.1197943e-002
  9.1856826e-002  7.7949204e-002
  8.3812043e-002  7.4661965e-002
  7.6120467e-002  7.1338367e-002
  6.8785065e-002  6.7980397e-002
  6.1808664e-002  6.4589933e-002
  5.5193954e-002  6.1168783e-002
  4.8943484e-002  5.7718713e-002
  4.3059664e-002  5.4241467e-002
  3.7544764e-002  5.0738781e-002
  3.2400908e-002  4.7212389e-002
  2.7630080e-002  4.3664027e-002
  2.3234119e-002  4.0095436e-002
  1.9214720e-002  3.6508357e-002
  1.5573432e-002  3.2904531e-002
  1.2311659e-002  2.9285695e-002
  9.4306596e-003  2.5653578e-002
  6.9315430e-003  2.2009900e-002
  4.8152733e-003  1.8356372e-002
  3.0826663e-003  1.4694691e-002
  1.7343898e-003  1.1026542e-002
  7.7096376e-004  7.3536007e-003
  1.9275952e-004  3.6775333e-003
  0.0000000e+000 -0.0000000e+000
  1.9275952e-004 -3.4243470e-003
  7.7096376e-004 -6.8549220e-003
  1.7343898e-003 -1.0297583e-002
  3.0826663e-003 -1.3757832e-002
  4.8152733e-003 -1.7240650e-002
  6.9315430e-003 -2.0750334e-002
  9.4306596e-003 -2.4290357e-002
  1.2311659e-002 -2.7863239e-002
  1.5573432e-002 -3.1470442e-002
  1.9214720e-002 -3.5112283e-002
  2.3234119e-002 -3.8787882e-002
  2.7630080e-002 -4.2495124e-002
  3.2400908e-002 -4.6230667e-002
  3.7544764e-002 -4.9989964e-002
  4.3059664e-002 -5.3767326e-002
  4.8943484e-002 -5.7556012e-002
  5.5193954e-002 -6.1348345e-002
  6.1808664e-002 -6.5135855e-002
  6.8785065e-002 -6.8909444e-002
  7.6120467e-002 -7.2659571e-002
  8.3812043e-002 -7.6376441e-002
  9.1856826e-002 -8.0050207e-002
  1.0025172e-001 -8.3671168e-002
  1.0899348e-001 -8.7229950e-002
  1.1807874e-001 -9.0717684e-002
  1.2750399e-001 -9.4126141e-002
  1.3726561e-001 -9.7447845e-002
  1.4735984e-001 -1.0067614e-001
  1.5778277e-001 -1.0380521e-001
  1.6853039e-001 -1.0683004e-001
  1.7959856e-001 -1.0974636e-001
  1.9098301e-001 -1.1255045e-001
  2.0267935e-001 -1.1523899e-001
  2.1468307e-001 -1.1780879e-001
  2.2698955e-001 -1.2025650e-001
  2.3959403e-001 -1.2257827e-001
  2.5249167e-001 -1.2476943e-001
  2.6567749e-001 -1.2682409e-001
  2.7914640e-001 -1.2873482e-001
  2.9289322e-001 -1.3049230e-001
  3.0691264e-001 -1.3208508e-001
  3.2119925e-001 -1.3349929e-001
  3.3574756e-001 -1.3471857e-001
  3.5055195e-001 -1.3572403e-001
  3.6560672e-001 -1.3649431e-001
  3.8090605e-001 -1.3700584e-001
  3.9644406e-001 -1.3723317e-001
  4.1221475e-001 -1.3714950e-001
  4.2821204e-001 -1.3672734e-001
  4.4442977e-001 -1.3593928e-001
  4.6086168e-001 -1.3475892e-001
  4.7750144e-001 -1.3316190e-001
  4.9434263e-001 -1.3112698e-001
  5.1137876e-001 -1.2863721e-001
  5.2860326e-001 -1.2568105e-001
  5.4600950e-001 -1.2225345e-001
  5.6359076e-001 -1.1835691e-001
  5.8134026e-001 -1.1400229e-001
  5.9925117e-001 -1.0920950e-001
  6.1731657e-001 -1.0400786e-001
  6.3552950e-001 -9.8436277e-002
  6.5388294e-001 -9.2542938e-002
  6.7236982e-001 -8.6384734e-002
  6.9098301e-001 -8.0026228e-002
  7.0971532e-001 -7.3538228e-002
  7.2855955e-001 -6.6995955e-002
  7.4750842e-001 -6.0476836e-002
  7.6655464e-001 -5.4057961e-002
  7.8569085e-001 -4.7813281e-002
  8.0490968e-001 -4.1810643e-002
  8.2420372e-001 -3.6108762e-002
  8.4356553e-001 -3.0754288e-002
  8.6298766e-001 -2.5779132e-002
  8.8246260e-001 -2.1198218e-002
  9.0198286e-001 -1.7007889e-002
  9.2154090e-001 -1.3185177e-002
  9.4112920e-001 -9.6881678e-003
  9.6074018e-001 -6.4577071e-003
  9.8036631e-001 -3.4206851e-003
  1.0000000e+000 -4.9513689e-004
