     1.000000    0.002100
     0.991624    0.004049
     0.977928    0.007192
     0.962823    0.010599
     0.946327    0.014249
     0.928536    0.018107
     0.909610    0.022123
     0.889747    0.026244
     0.869152    0.030417
     0.848009    0.034599
     0.826470    0.038754
     0.804655    0.042857
     0.782652    0.046888
     0.760528    0.050833
     0.738332    0.054681
     0.716100    0.058425
     0.693862    0.062056
     0.671642    0.065569
     0.649459    0.068956
     0.627332    0.072212
     0.605277    0.075330
     0.583312    0.078302
     0.561451    0.081121
     0.539710    0.083780
     0.518107    0.086270
     0.496657    0.088583
     0.475380    0.090710
     0.454292    0.092642
     0.433415    0.094369
     0.412771    0.095883
     0.392383    0.097175
     0.372279    0.098235
     0.352488    0.099057
     0.333044    0.099632
     0.313984    0.099955
     0.295349    0.100021
     0.277185    0.099829
     0.259541    0.099380
     0.242468    0.098677
     0.226019    0.097729
     0.210243    0.096547
     0.195184    0.095148
     0.180879    0.093551
     0.167353    0.091777
     0.154619    0.089851
     0.142675    0.087795
     0.131508    0.085633
     0.121093    0.083386
     0.111396    0.081072
     0.102378    0.078707
     0.093996    0.076304
     0.086206    0.073874
     0.078964    0.071425
     0.072228    0.068962
     0.065957    0.066490
     0.060115    0.064010
     0.054669    0.061526
     0.049587    0.059036
     0.044843    0.056540
     0.040412    0.054038
     0.036274    0.051527
     0.032410    0.049007
     0.028804    0.046475
     0.025442    0.043929
     0.022314    0.041367
     0.019409    0.038788
     0.016721    0.036189
     0.014244    0.033569
     0.011973    0.030929
     0.009906    0.028267
     0.008040    0.025586
     0.006374    0.022887
     0.004908    0.020173
     0.003640    0.017450
     0.002569    0.014722
     0.001692    0.011998
     0.001005    0.009285
     0.000502    0.006591
     0.000177    0.003923
     0.000019    0.001297
     0.000000    0.000000
     0.000019   -0.001297
     0.000177   -0.003923
     0.000502   -0.006591
     0.001005   -0.009285
     0.001692   -0.011998
     0.002569   -0.014722
     0.003640   -0.017450
     0.004908   -0.020173
     0.006374   -0.022887
     0.008040   -0.025586
     0.009906   -0.028267
     0.011973   -0.030929
     0.014244   -0.033569
     0.016721   -0.036189
     0.019409   -0.038787
     0.022314   -0.041367
     0.025442   -0.043929
     0.028804   -0.046475
     0.032410   -0.049007
     0.036274   -0.051527
     0.040412   -0.054038
     0.044843   -0.056540
     0.049587   -0.059036
     0.054668   -0.061526
     0.060115   -0.064010
     0.065957   -0.066490
     0.072228   -0.068962
     0.078964   -0.071425
     0.086206   -0.073874
     0.093996   -0.076304
     0.102378   -0.078707
     0.111396   -0.081072
     0.121093   -0.083386
     0.131508   -0.085633
     0.142675   -0.087795
     0.154619   -0.089851
     0.167353   -0.091777
     0.180879   -0.093551
     0.195184   -0.095148
     0.210243   -0.096547
     0.226019   -0.097729
     0.242468   -0.098677
     0.259541   -0.099380
     0.277185   -0.099829
     0.295349   -0.100021
     0.313984   -0.099955
     0.333044   -0.099632
     0.352489   -0.099057
     0.372279   -0.098235
     0.392384   -0.097175
     0.412771   -0.095883
     0.433415   -0.094369
     0.454292   -0.092642
     0.475380   -0.090710
     0.496658   -0.088583
     0.518107   -0.086270
     0.539711   -0.083780
     0.561451   -0.081121
     0.583312   -0.078302
     0.605278   -0.075330
     0.627332   -0.072212
     0.649459   -0.068956
     0.671642   -0.065569
     0.693862   -0.062056
     0.716100   -0.058425
     0.738332   -0.054681
     0.760528   -0.050833
     0.782652   -0.046888
     0.804655   -0.042857
     0.826470   -0.038754
     0.848009   -0.034599
     0.869152   -0.030417
     0.889747   -0.026244
     0.909610   -0.022123
     0.928536   -0.018107
     0.946327   -0.014249
     0.962822   -0.010599
     0.977928   -0.007192
     0.991624   -0.004049
     1.000000   -0.002100
